dsp_pedon_id,dsp_plot_id,pedon_num,date_sampled,pedon_x,pedon_y,target_soil_name,soil_sampled_name,dspplotmgt_id,label_full,label,lu,till,trt,explanation,gen_state,site,project,soil,soc_stock_0_30cm,soc_stock_30_50cm,soc_stock_50_100cm,soc_stock_100cm,mat,map,climate,soc_pct,bulk_density,tn_pct,kssl_wsa,yoder_agg_stab_mwd,p_h,soil_respiration,bglucosidase,bglucosaminidase,alkaline_phosphatase,acid_phosphatase,phosphodiesterase,arylsulfatase,pox_c,ace
WoCT3-2,WoCT3,2,7/16/2019,-123.06201,45.1251,Woodburn,NA,88,BAU - Conventional till,BAU,CROP,Till,Conventional till,Perennial ryegrass field planted in 2016. Tilled to corn and peas beforehand.,AG-CROP,OSU17,OregonState,Woodburn,54.98138,15.554000000000002,18.174480000000003,88.70986,11.435500144958496,1018,cool_wet,1.669,1.425,0.14100000000000001,15.141197945,NA,NA,11.1986923695,382.70202059999997,14.81172277,37791.32,112.1409685,NA,8.7609120855,493.34691469999996,6.566419215
WoCT3-3,WoCT3,3,7/16/2019,-123.06134,45.1248,Woodburn,NA,88,BAU - Conventional till,BAU,CROP,Till,Conventional till,Perennial ryegrass field planted in 2016. Tilled to corn and peas beforehand.,AG-CROP,OSU17,OregonState,Woodburn,57.00317,24.147199999999998,25.40685,106.55722,11.442500114440918,1014,cool_wet,1.6059999999999999,1.425,0.136,10.960676109000001,NA,NA,10.580984667,221.5387723,13.87532264,10,113.69784977500001,NA,4.189115975,316.1958659,5.5365815135
WoH1-1,WoH1,1,5/22/2019,-122.96961,45.2279,Woodburn,NA,89,Ref - Hazelnut,Ref,ORCHARD,Perennial,Hazelnut,"Hazelnut orchard is about 30 years old, no ground cover evident. No tillage occurs now, but heavy equipment is often driven over the surface, especially for harvest.",Reference,OSU5,OregonState,Woodburn,73.49241119999999,28.669824,24.009378700000003,126.1716139,11.487166404724121,1011,cool_wet,3.706,1.275,0.2345,16.026946510000002,0.059503968500000004,6.6,21.386803110000002,113.07999999999998,20.543191919999998,61.958087475,1015.1998447,NA,20.56669848,228.57009730000001,12.171969671000001
WoH1-2,WoH1,2,5/22/2019,-122.96961,45.2278,Woodburn,NA,89,Ref - Hazelnut,Ref,ORCHARD,Perennial,Hazelnut,"Hazelnut orchard is about 30 years old, no ground cover evident. No tillage occurs now, but heavy equipment is often driven over the surface, especially for harvest.",Reference,OSU5,OregonState,Woodburn,92.62563,14.7456,18.81991,126.19113999999999,11.487166404724121,1011,cool_wet,3.4779999999999998,1.275,0.239,12.4022660805,0.3842615455,NA,11.941668058000001,110.55231683,12.312899244499999,31.623260294999998,722.5205265300001,NA,12.4758043005,484.71273614999996,11.807262007
WoH1-3,WoH1,3,5/22/2019,-122.96981,45.2279,Woodburn,NA,89,Ref - Hazelnut,Ref,ORCHARD,Perennial,Hazelnut,"Hazelnut orchard is about 30 years old, no ground cover evident. No tillage occurs now, but heavy equipment is often driven over the surface, especially for harvest.",Reference,OSU5,OregonState,Woodburn,60.09937,10.3104,15.64169,86.05145999999999,11.487166404724121,1011,cool_wet,2.9595000000000002,1.275,0.21550000000000002,9.840244184,0.0964216755,NA,13.486163019,47.473029705,15.552969695000002,49.96189054,318.77783215,NA,33.379003581999996,785.11753765,10.2854190245
WoH2-1,WoH2,1,5/28/2019,-123.213416,45.074334,Woodburn,NA,90,Ref - Hazelnut,Ref,ORCHARD,Perennial,Hazelnut,"Mature hazelnut orchard, about 25 years old",Reference,OSU8,OregonState,Woodburn,79.17801,28.003080000000004,25.293408,132.474498,11.355833053588867,1131,cool_wet,3.585,1.56,0.2765,31.027860735,0.4722929315,5.15,15.0851004425,59.061227725,13.378107115,60.37987139,429.412673265,NA,5.2313973664999995,552.8103068,11.7380969665
WoH2-2,WoH2,2,5/28/2019,-123.213516,45.074334,Woodburn,NA,90,Ref - Hazelnut,Ref,ORCHARD,Perennial,Hazelnut,"Mature hazelnut orchard, about 25 years old",Reference,OSU8,OregonState,Woodburn,67.7877,31.65648,33.85368,133.29786000000001,11.355833053588867,1131,cool_wet,2.1035,1.56,0.1815,18.6730394335,0.2048046695,NA,5.9843856735,17.576237624999997,3.3922812689999997,42.066432320000004,57.7307086,NA,4.332135031,390.42168664999997,6.994775688
WoH2-3,WoH2,3,5/28/2019,-123.213616,45.074334,Woodburn,NA,90,Ref - Hazelnut,Ref,ORCHARD,Perennial,Hazelnut,"Mature hazelnut orchard, about 25 years old",Reference,OSU8,OregonState,Woodburn,60.713499999999996,27.42408,26.533079999999998,114.67066,11.355833053588867,1131,cool_wet,1.9045,1.56,0.16749999999999998,36.263342800000004,0.255541982,NA,6.721732479,14.69337734,3.952698605,39.53530335,36.256056195,NA,28.494709574999998,346.75469139999996,9.3542369755
WoH3-1,WoH3,1,7/9/2019,-122.86279,44.94845,Woodburn,NA,91,Ref - Hazelnut,Ref,ORCHARD,Perennial,Hazelnut,"Hazelnut orchard planted in 1976. The understory was completely depauperate, partially due to periodic spraying for weeds. There were some trees affected by hazelnut blight, and the orchard was treated with lime in 2014",Reference,OSU15,OregonState,Woodburn,33.76306,13.228575,12.478921999999999,59.470557,11.209833145141602,1138,cool_wet,1.635,1.3900000000000001,0.1295,13.179890054,NA,6.75,9.327306544999999,81.353463355,15.22036265,139.51999999999998,128.81803,NA,3.9581699349999995,485.08778535,6.6523451045
WoH3-2,WoH3,2,7/9/2019,-122.86289,44.94855,Woodburn,NA,91,Ref - Hazelnut,Ref,ORCHARD,Perennial,Hazelnut,"Hazelnut orchard planted in 1976. The understory was completely depauperate, partially due to periodic spraying for weeds. There were some trees affected by hazelnut blight, and the orchard was treated with lime in 2014",Reference,OSU15,OregonState,Woodburn,59.8962,16.876800000000003,16.36135,93.13435,11.209833145141602,1138,cool_wet,2.9215,1.3900000000000001,0.212,53.11328265,NA,NA,11.971635605,94.59458586,16.68373209,88,116.43908735,NA,5.019579323,679.93936345,12.41935137
WoH3-3,WoH3,3,7/9/2019,-122.86259,44.94815,Woodburn,NA,91,Ref - Hazelnut,Ref,ORCHARD,Perennial,Hazelnut,"Hazelnut orchard planted in 1976. The understory was completely depauperate, partially due to periodic spraying for weeds. There were some trees affected by hazelnut blight, and the orchard was treated with lime in 2014",Reference,OSU15,OregonState,Woodburn,83.8698,29.06455,25.436499999999995,138.37085,11.209833145141602,1138,cool_wet,3.6475,1.3900000000000001,0.237,35.935245245,NA,NA,22.5521120435,359.41747616,22.46577599,31.2,527.9177518,NA,41.5336898405,860.31207835,7.0951286405000005
WoNT1-1,WoNT1,1,5/20/2019,-123.27097,44.737333,Woodburn,NA,92,SHM - No-till,SHM,CROP,No-till,No-till,Perennial rye grass planted in 2014 and not tilled since then. Grower reported irrigating approximately 2x per season.,AG-CROP,OSU3,OregonState,Woodburn,61.68239000000001,20.590536000000004,36.732400000000005,119.00532600000003,11.279166221618652,1284,cool_wet,2.9775,1.26,0.23049999999999998,58.8022388,0.4764442085,6,23.268773064999998,768.743715,42.59290208,3.3794626385,139.15152475000002,NA,45.440816325,575.9439603000001,7.0329649725
WoNT1-2,WoNT1,2,5/20/2019,-123.27107,44.737333,Woodburn,NA,92,SHM - No-till,SHM,CROP,No-till,No-till,Perennial rye grass planted in 2014 and not tilled since then. Grower reported irrigating approximately 2x per season.,AG-CROP,OSU3,OregonState,Woodburn,71.63980000000001,18.67416,37.800000000000004,128.11396000000002,11.279166221618652,1284,cool_wet,2.897,1.26,0.221,72.605023065,0.44371551249999996,NA,26.292908615,952.7110493499999,42.332643905,0.011317504999999999,129.59266639,NA,7.876701559000001,567.8962103499999,6.7045371265
WoNT1-3,WoNT1,3,5/20/2019,-123.27077,44.737633,Woodburn,NA,92,SHM - No-till,SHM,CROP,No-till,No-till,Perennial rye grass planted in 2014 and not tilled since then. Grower reported irrigating approximately 2x per season.,AG-CROP,OSU3,OregonState,Woodburn,72.6508,19.422330000000002,36.4224,128.49553,11.279166221618652,1284,cool_wet,2.5805,1.26,0.219,64.63535654500001,1.0048693375,NA,16.844814669999998,461.70379964999995,49.106426215,3.5910865995,1014.7614759,NA,5.3480746015000005,308.72544685,6.804465754
WoNT2-1,WoNT2,1,5/28/2019,-123.21367,45.07067,Woodburn,NA,93,SHM - No-till,SHM,GRASS,No-till,No-till,"Orchard grass, 18 years with no tillage.",AG-CROP,OSU7,OregonState,Woodburn,74.2696325,28.757456999999995,34.459347,137.4864365,11.355833053588867,1131,cool_wet,2.4515000000000002,1.31,0.216,25.75102456,0.22946630950000002,4.55,6.942194709,62.73741134,15.67959924,27.52292059,104.06780353,NA,7.110037285,419.46753065,7.680273342
WoNT2-2,WoNT2,2,5/28/2019,-123.21377,45.07057,Woodburn,NA,93,SHM - No-till,SHM,GRASS,No-till,No-till,"Orchard grass, 18 years with no tillage.",AG-CROP,OSU7,OregonState,Woodburn,83.0339,29.097720000000002,31.457880000000003,143.5895,11.355833053588867,1131,cool_wet,2.221,1.31,0.184,30.859319185,0.2009114005,NA,11.604412509,84.09156435999999,21.36570077,31.870274509999998,135.86860805,NA,2.573580623,505.13706940000003,7.835576432
WoNT2-3,WoNT2,3,5/28/2019,-123.21387,45.07097,Woodburn,NA,93,SHM - No-till,SHM,GRASS,No-till,No-till,"Orchard grass, 18 years with no tillage.",AG-CROP,OSU7,OregonState,Woodburn,78.24095,30.35904,35.30328,143.90327,11.355833053588867,1131,cool_wet,1.9345,1.31,0.16699999999999998,25.63149567,0.158347335,NA,8.6790240535,59.767128715,14.913256924499999,50.2,101.15611563499999,NA,1.3624907904999999,460.203801,6.6065179635
WoNT3-1,WoNT3,1,7/26/2019,-122.856544,44.950981,Woodburn,NA,94,SHM - No-till,SHM,CROP,No-till,No-till,"Planted in 2012 to tall fescue, per the farmer. He also indicates that the field is non-irrigated and that they take extra care to reduce disturbance to the soil whenever possible.",AG-CROP,OSU18,OregonState,Woodburn,58.398129,13.7313,21.916349999999998,94.045779,11.209833145141602,1138,cool_wet,2.6665,1.255,0.1935,31.463960309999997,NA,5.55,27.7420464,570.8118812,47.487434345,149.16,414.80028995,NA,11.5899345665,690.0412698,8.907422345499999
WoNT3-2,WoNT3,2,7/26/2019,-122.856644,44.950981,Woodburn,NA,94,SHM - No-till,SHM,CROP,No-till,No-till,"Planted in 2012 to tall fescue, per the farmer. He also indicates that the field is non-irrigated and that they take extra care to reduce disturbance to the soil whenever possible.",AG-CROP,OSU18,OregonState,Woodburn,64.59865,17.374,26.933799999999998,108.90645,11.209833145141602,1138,cool_wet,2.51,1.255,0.1825,26.010068394999998,NA,NA,17.702592785,137.8993939,29.735232770000003,89.16,448.39878784999996,NA,10.827222675,672.3212384,9.3383247725
WoNT3-3,WoNT3,3,7/26/2019,-122.856744,44.950981,Woodburn,NA,94,SHM - No-till,SHM,CROP,No-till,No-till,"Planted in 2012 to tall fescue, per the farmer. He also indicates that the field is non-irrigated and that they take extra care to reduce disturbance to the soil whenever possible.",AG-CROP,OSU18,OregonState,Woodburn,59.2312,19.593200000000003,29.364500000000003,108.1889,11.209833145141602,1138,cool_wet,2.298,1.255,0.16799999999999998,31.071207925,NA,NA,13.6318720015,74.851859585,17.099247525,52.400000000000006,101.63263365,NA,52.6407770165,622.49083245,8.2543855835
AR2-1,AR2,1,2/27/2021,-98.203663,26.309166,Hidalgo,NA,2,Ref - Reference,Ref,FOREST,Perennial,Reference,"Native treeline composed of mesquite, hackberry, anacua and others. No major disturbances in over 50 years.",Reference,UTRGV10,UTRGV,Hidalgo,37.86636460995,NA,NA,NA,23.37433433532715,590,warm_dry,0.97,1.9228752075,0.06130000000000001,3.1823979675,0.285893532,8.685,17.1369646,345.68376905,NA,NA,NA,NA,NA,717.7896000000001,0.8117188
AR2-2,AR2,2,2/27/2021,-98.20307,26.30907954,Hidalgo,NA,2,Ref - Reference,Ref,FOREST,Perennial,Reference,"Native treeline composed of mesquite, hackberry, anacua and others. No major disturbances in over 50 years.",Reference,UTRGV10,UTRGV,Hidalgo,71.20026126455,NA,NA,NA,23.37433433532715,590,warm_dry,1.24,2.3765333175,0.008375,6.7552949735,1.2038795745000002,8.559999999999999,19.97613802,235.58330085,NA,NA,NA,NA,NA,717.3684000000001,1.2682292
AR2-3,AR2,3,2/27/2021,-98.202272,26.30896,Hidalgo,NA,2,Ref - Reference,Ref,FOREST,Perennial,Reference,"Native treeline composed of mesquite, hackberry, anacua and others. No major disturbances in over 50 years.",Reference,UTRGV10,UTRGV,Hidalgo,97.4863786082,NA,NA,NA,23.37433433532715,590,warm_dry,2.415,2.05233919,0.08925,5.294531472,0.9552087119999999,8.55,15.9811346135,197.75653532,NA,NA,NA,NA,NA,716.6448,5.7413856
AR3-1,AR3,1,3/18/2021,-97.865571,26.425936,Hidalgo,NA,3,Ref - Reference,Ref,FOREST,Perennial,Reference,"Native treeline composed of mesquite, Texas ebony, and others. Undisturbed in landowner's memory (60+ year). Area catches sand deposited by strong winds.",Reference,UTRGV11,UTRGV,Hidalgo,119.89706493385,NA,NA,NA,22.996166229248047,682,warm_dry,2.665,1.0968017635,0.12990000000000002,0.304007849,2.8808301519999997,8.07,27.343923965000002,468.6890363,NA,NA,NA,NA,NA,718.578,4.692552
AR3-2,AR3,2,3/18/2021,-97.86555,26.42575,Hidalgo,NA,3,Ref - Reference,Ref,FOREST,Perennial,Reference,"Native treeline composed of mesquite, Texas ebony, and others. Undisturbed in landowner's memory (60+ year). Area catches sand deposited by strong winds.",Reference,UTRGV11,UTRGV,Hidalgo,91.56810214664999,NA,NA,NA,22.996166229248047,682,warm_dry,2.68,1.5924652545,0.15645,2.269889246,2.449985811,7.825,21.77939031,162.96820130499998,NA,NA,NA,NA,NA,717.1308,4.133248
AR3-3,AR3,3,3/18/2021,-97.863987,26.425912,Hidalgo,NA,3,Ref - Reference,Ref,FOREST,Perennial,Reference,"Native treeline composed of mesquite, Texas ebony, and others. Undisturbed in landowner's memory (60+ year). Area catches sand deposited by strong winds.",Reference,UTRGV11,UTRGV,Hidalgo,140.89977950605,NA,NA,NA,22.996166229248047,682,warm_dry,5.88,1.3507764925,0.22915,4.1639642715,1.6016962225000002,7.66,17.094581310000002,352.20444790000005,NA,NA,NA,NA,NA,716.6016,7.0188356
AX1-1,AX1,1,12/4/2020,-97.86129,26.37183,Hidalgo,NA,8,BAU - Conventional Till,BAU,CROP,Till,Conventional Till,"Conventional tillage with a sorghum, sesame, cotton rotation",AG-CROP,UTRGV1,UTRGV,Hidalgo,53.43225237425,NA,NA,NA,23.07349967956543,673,warm_dry,1.375,1.5629886465,0.04285,0.4159733775,0.24133528199999998,7.935,9.803793304,161.55950755,NA,NA,NA,NA,NA,711.5904,1.5811359999999999
AX1-2,AX1,2,11/30/2020,-97.861285,26.376803,Hidalgo,NA,8,BAU - Conventional Till,BAU,CROP,Till,Conventional Till,"Conventional tillage with a sorghum, sesame, cotton rotation",AG-CROP,UTRGV1,UTRGV,Hidalgo,104.70758912710001,NA,NA,NA,23.059999465942383,678,warm_dry,1.85,1.7612637549999999,0.04955,0.981481716,0.18300779,7.635,14.0083315475,116.572376105,NA,NA,NA,NA,NA,715.1004,1.5547964
AX1-3,AX1,3,11/30/2020,-97.861396,26.381147,Hidalgo,NA,8,BAU - Conventional Till,BAU,CROP,Till,Conventional Till,"Conventional tillage with a sorghum, sesame, cotton rotation",AG-CROP,UTRGV1,UTRGV,Hidalgo,75.13604887955,NA,NA,NA,23.059999465942383,678,warm_dry,1.785,1.6278177600000001,0.0476,0.6048655294999999,0.533779084,8.67,9.751381216,86.15392119500001,NA,NA,NA,NA,NA,714.1392,1.3782456
AX2-1,AX2,1,12/4/2020,-97.860439,26.372257,Hidalgo,NA,9,BAU - Conventional Till,BAU,CROP,Till,Conventional Till,"Conventional tillage with a cotton, sorghum rotation",AG-CROP,UTRGV2,UTRGV,Hidalgo,56.35990597475,NA,NA,NA,23.07349967956543,673,warm_dry,1.3,1.2686110545,0.03705,1.325097145,0.4098554895,7.859999999999999,10.4877734415,90.694498635,NA,NA,NA,NA,NA,714.4416,1.2366332
AX2-2,AX2,2,12/4/2020,-97.854799,26.372359,Hidalgo,NA,9,BAU - Conventional Till,BAU,CROP,Till,Conventional Till,"Conventional tillage with a cotton, sorghum rotation",AG-CROP,UTRGV2,UTRGV,Hidalgo,54.70668104765,NA,NA,NA,23.07349967956543,673,warm_dry,0.965,1.4797548635,0.04545,0.9479096610000001,0.121139682,8.3,10.050646035,108.72024971,NA,NA,NA,NA,NA,712.5948,0.7863408000000001
AX2-3,AX2,3,12/7/2020,-97.841816,26.372348,Hidalgo,NA,9,BAU - Conventional Till,BAU,CROP,Till,Conventional Till,"Conventional tillage with a cotton, sorghum rotation",AG-CROP,UTRGV2,UTRGV,Hidalgo,83.78510242785,NA,NA,NA,23.07349967956543,673,warm_dry,1.845,1.595621728,0.0698,1.9524233134999998,0.6713390785,8.355,11.1828463645,153.340811575,NA,NA,NA,NA,NA,714.258,0.9903584
AX3-1,AX3,1,2/9/2021,-97.845711,26.449237,Hidalgo,NA,10,BAU - Conventional Till,BAU,CROP,Till,Conventional Till,"Conventional tillage with a cotton, corn, and sorghum rotation",AG-CROP,UTRGV3,UTRGV,Hidalgo,77.02132320505,NA,NA,NA,22.996166229248047,682,warm_dry,1.3250000000000002,1.742033546,0.07415,0.47713478349999994,0.188851786,8.49,8.8706529275,161.1587983,NA,NA,NA,NA,NA,714.8304,0.9264416
AX3-2,AX3,2,2/9/2021,-97.84310718,26.45138326,Hidalgo,NA,10,BAU - Conventional Till,BAU,CROP,Till,Conventional Till,"Conventional tillage with a cotton, corn, and sorghum rotation",AG-CROP,UTRGV3,UTRGV,Hidalgo,97.6561192006,NA,NA,NA,22.996166229248047,682,warm_dry,2.17,1.5408447695,0.08135,0.9282758895000001,0.2931304385,8.36,7.400850002,280.20404945,NA,NA,NA,NA,NA,712.6812,1.6920572
AX3-3,AX3,3,2/9/2021,-97.842418,26.451224,Hidalgo,NA,10,BAU - Conventional Till,BAU,CROP,Till,Conventional Till,"Conventional tillage with a cotton, corn, and sorghum rotation",AG-CROP,UTRGV3,UTRGV,Hidalgo,59.149796540400004,NA,NA,NA,22.996166229248047,682,warm_dry,1.2149999999999999,1.801569496,0.0719,0.401875427,0.071461289,8.09,12.8349413815,125.34627388000001,NA,NA,NA,NA,NA,715.446,1.1789876000000001
AY1-1,AY1,1,12/10/2020,-97.87775,26.429164,Hidalgo,NA,11,BAU - Intermittent Till,BAU,CROP,Till,Intermittent Till,"Strip tillage for 2 years, followed by return to conventional till for herbicide resistant weed management. Sorghum/cotton rotation.",AG-CROP,UTRGV4,UTRGV,Hidalgo,43.0398589744,NA,NA,NA,22.969499588012695,668,warm_dry,0.905,1.8884453639999998,0.0294,0.6474867195,0.1657297985,7.445,6.2136501135,105.779753755,NA,NA,NA,NA,NA,714.5496,1.1501212
AY1-2,AY1,2,12/10/2020,-97.876675,26.428431,Hidalgo,NA,11,BAU - Intermittent Till,BAU,CROP,Till,Intermittent Till,"Strip tillage for 2 years, followed by return to conventional till for herbicide resistant weed management. Sorghum/cotton rotation.",AG-CROP,UTRGV4,UTRGV,Hidalgo,20.85691461685,NA,NA,NA,22.969499588012695,668,warm_dry,0.905,1.4274545225,0.02985,1.5824929559999998,0.226823416,7.59,9.2398362655,325.09754195,NA,NA,NA,NA,NA,712.3248,1.7378972
AY1-3,AY1,3,12/10/2020,-97.878012,26.423498,Hidalgo,NA,11,BAU - Intermittent Till,BAU,CROP,Till,Intermittent Till,"Strip tillage for 2 years, followed by return to conventional till for herbicide resistant weed management. Sorghum/cotton rotation.",AG-CROP,UTRGV4,UTRGV,Hidalgo,48.40432484875,NA,NA,NA,22.969499588012695,668,warm_dry,0.995,2.0487456660000003,0.0346,1.3614175865,0.1782043565,7.28,11.957341175,230.906164625,NA,NA,NA,NA,NA,714.8088,2.062504
AY2-1,AY2,1,12/12/2020,-97.87736,26.417867,Hidalgo,NA,12,BAU - Intermittent Till,BAU,CROP,Till,Intermittent Till,"Strip tillage for 3 years, followed by return to conventional till for herbicide resistant weed management. Sorghum/cotton rotation.",AG-CROP,UTRGV5,UTRGV,Hidalgo,42.244408184950004,NA,NA,NA,22.969499588012695,668,warm_dry,0.9750000000000001,1.6472907745,0.0523,1.675616978,0.3489414405,8.145,11.79438704,122.61509945,NA,NA,NA,NA,NA,714.8736,1.4673952
AY2-2,AY2,2,12/12/2020,-97.877546,26.408338,Hidalgo,NA,12,BAU - Intermittent Till,BAU,CROP,Till,Intermittent Till,"Strip tillage for 3 years, followed by return to conventional till for herbicide resistant weed management. Sorghum/cotton rotation.",AG-CROP,UTRGV5,UTRGV,Hidalgo,46.5402474679,NA,NA,NA,22.976499557495117,667,warm_dry,1.07,2.0046521569999998,0.0608,3.0498636704999997,0.3276210405,8.2,15.068772045,135.24678115,NA,NA,NA,NA,NA,715.4784,1.5930628
AY2-3,AY2,3,12/12/2020,-97.867819,26.408107,Hidalgo,NA,12,BAU - Intermittent Till,BAU,CROP,Till,Intermittent Till,"Strip tillage for 3 years, followed by return to conventional till for herbicide resistant weed management. Sorghum/cotton rotation.",AG-CROP,UTRGV5,UTRGV,Hidalgo,46.32274701065,NA,NA,NA,23.059999465942383,678,warm_dry,0.9099999999999999,1.8924273765000001,0.0469,1.590161072,0.1372430835,8.475000000000001,8.459601034,154.63811938,NA,NA,NA,NA,NA,715.1976,1.3496336
AY3-1,AY3,1,4/2/2021,-97.894115,26.378011,Hidalgo,NA,13,BAU - Intermittent Till,BAU,CROP,Till,Intermittent Till,"Strip tillage for 2 years, followed by return to conventional till for herbicide resistant weed management. Sorghum/cotton rotation.",AG-CROP,UTRGV6,UTRGV,Hidalgo,51.79236229525,NA,NA,NA,22.976499557495117,667,warm_dry,1.045,1.634810563,0.05865,2.467448198,0.3769685745,8.375,11.047066274999999,189.0850566,NA,NA,NA,NA,NA,715.0572,1.9930984
AY3-2,AY3,2,4/2/2021,-97.882158,26.371559,Hidalgo,NA,13,BAU - Intermittent Till,BAU,CROP,Till,Intermittent Till,"Strip tillage for 2 years, followed by return to conventional till for herbicide resistant weed management. Sorghum/cotton rotation.",AG-CROP,UTRGV6,UTRGV,Hidalgo,56.2664792188,NA,NA,NA,23.023332595825195,658,warm_dry,0.885,1.963375193,0.03605,1.9844278489999998,0.259352703,8.504999999999999,10.814757065,227.7255639,NA,NA,NA,NA,NA,715.4676,0.8493847999999999
AY3-3,AY3,3,4/2/2021,-97.881485,26.371856,Hidalgo,NA,13,BAU - Intermittent Till,BAU,CROP,Till,Intermittent Till,"Strip tillage for 2 years, followed by return to conventional till for herbicide resistant weed management. Sorghum/cotton rotation.",AG-CROP,UTRGV6,UTRGV,Hidalgo,60.38769266940001,NA,NA,NA,23.023332595825195,658,warm_dry,0.94,1.820508338,0.03705,1.334071882,0.312512671,8.395,15.586757215,220.5277019,NA,NA,NA,NA,NA,716.6556,0.869656
AZ1-1,AZ1,1,2/27/2021,-97.814156,26.442916,Hidalgo,NA,14,BAU - Strip Till,BAU,CROP,Till,Strip Till,Strip tillage for 4 years with a cotton/sorghum rotation.,AG-CROP,UTRGV7,UTRGV,Hidalgo,61.8286860443,NA,NA,NA,22.976333618164063,690,warm_dry,1.445,2.2593067414999997,0.01055,2.9168622015,0.3442375405,8.275,15.059696125000002,103.73585641,NA,NA,NA,NA,NA,717.2388,0.9153304
AZ1-2,AZ1,2,2/27/2021,-97.81413,26.440373,Hidalgo,NA,14,BAU - Strip Till,BAU,CROP,Till,Strip Till,Strip tillage for 4 years with a cotton/sorghum rotation.,AG-CROP,UTRGV7,UTRGV,Hidalgo,52.87059914875,NA,NA,NA,22.976333618164063,690,warm_dry,1.17,2.3081592415000003,0.019700000000000002,4.4193097015,0.6402481885,8.385,12.58586862,128.96508001,NA,NA,NA,NA,NA,716.8284,1.6542108
AZ1-3,AZ1,3,2/27/2021,-97.814157,26.441954,Hidalgo,NA,14,BAU - Strip Till,BAU,CROP,Till,Strip Till,Strip tillage for 4 years with a cotton/sorghum rotation.,AG-CROP,UTRGV7,UTRGV,Hidalgo,45.2323455958,NA,NA,NA,22.976333618164063,690,warm_dry,0.74,2.3230675095,0.08065,1.4095771055000001,0.186960066,8.51,8.4609534515,132.68630511,NA,NA,NA,NA,NA,716.4612,1.3610604
AZ2-1,AZ2,1,12/8/2020,-97.857232,26.358343,Hidalgo,NA,15,BAU - Strip Till,BAU,CROP,Till,Strip Till,Strip tillage for 3 years with a cotton/sorghum rotation.,AG-CROP,UTRGV8,UTRGV,Hidalgo,29.676456593,NA,NA,NA,23.07349967956543,673,warm_dry,0.78,1.112875499,0.05745,0.806910726,0.15001901750000002,8.375,15.302722385,172.9711276,NA,NA,NA,NA,NA,715.3488,1.2321488
AZ2-2,AZ2,2,12/8/2020,-97.846311,26.358388,Hidalgo,NA,15,BAU - Strip Till,BAU,CROP,Till,Strip Till,Strip tillage for 3 years with a cotton/sorghum rotation.,AG-CROP,UTRGV8,UTRGV,Hidalgo,29.04844458545,NA,NA,NA,23.07349967956543,673,warm_dry,0.885,1.214319707,0.037649999999999996,0.9516735135000001,0.32185681450000003,8.305,11.460642352,103.9406945,NA,NA,NA,NA,NA,715.5756,1.246676
AZ2-3,AZ2,3,12/8/2020,-97.85824,26.36504,Hidalgo,NA,15,BAU - Strip Till,BAU,CROP,Till,Strip Till,Strip tillage for 3 years with a cotton/sorghum rotation.,AG-CROP,UTRGV8,UTRGV,Hidalgo,43.81382147275,NA,NA,NA,23.07349967956543,673,warm_dry,1.15,1.4251235885,0.009385,2.714199944,0.531318308,8.17,14.475490919999999,122.58095982500001,NA,NA,NA,NA,NA,715.932,1.0767951999999998
AZ3-1,AZ3,1,12/14/2021,-97.852623,26.389298,Hidalgo,NA,16,BAU - Strip Till,BAU,CROP,Till,Strip Till,"Strip tillage for 6 years with a cotton/sorghum rotation, Sunn hemp cover crop 1 year before sampling.",AG-CROP,UTRGV9,UTRGV,Hidalgo,34.897414607900004,NA,NA,NA,23.059999465942383,678,warm_dry,1.205,1.255693793,0.040799999999999996,1.1804418825,0.291307133,8.395,10.523000123500001,62.802380025,NA,NA,NA,NA,NA,715.554,1.4957335999999999
AZ3-2,AZ3,2,12/14/2021,-97.852666,26.387731,Hidalgo,NA,16,BAU - Strip Till,BAU,CROP,Till,Strip Till,"Strip tillage for 6 years with a cotton/sorghum rotation, Sunn hemp cover crop 1 year before sampling.",AG-CROP,UTRGV9,UTRGV,Hidalgo,31.359774870249996,NA,NA,NA,23.059999465942383,678,warm_dry,1.05,1.5208861434999998,0.01575,0.357616755,0.3367867895,8.22,14.7895980275,47.234685915,NA,NA,NA,NA,NA,715.6728,1.4783992
AZ3-3,AZ3,3,12/14/2021,-97.849146,26.387833,Hidalgo,NA,16,BAU - Strip Till,BAU,CROP,Till,Strip Till,"Strip tillage for 6 years with a cotton/sorghum rotation, Sunn hemp cover crop 1 year before sampling.",AG-CROP,UTRGV9,UTRGV,Hidalgo,38.6468051643,NA,NA,NA,23.059999465942383,678,warm_dry,1.0699999999999998,1.3022639205,0.035250000000000004,1.4021488575,0.182922058,8.195,5.412492278,36.344127975,NA,NA,NA,NA,NA,715.8024,1.0881524
